PlayerId,Goals,Assists,Points,Corsi,Fenwick,Giveaways,Takeaways,FaceoffsWon,FaceoffWonPct,Hits,HitNet,Penalties,PenaltyNet,PenaltyMinutes,OZS%,DZS%,Fights,XmedianBlocker,XmedianDrewBy,XmedianGiveaway,XmedianHittee,XmedianHitter,XmedianPenaltyOn,XmedianShooter,XmedianTakeaway,YmedianBlocker,YmedianDrewBy,YmedianGiveaway,YmedianHittee,YmedianHitter,YmedianPenaltyOn,YmedianShooter,YmedianTakeaway,Backhand,Deflected,Slap,Snap,TipIn,Wraparound,Wrist,Blocks,PlusMinus,PP%,SH%,EV%,OT%,5v5%,GoalsCreated,TOI,5v5 TOI,height,weight,NumOtherPenaltyOn,NumPhysicalDrewBy,NumPhysicalPenaltyOn,NumRestrainingDrewBy,NumRestrainingPenaltyOn,NumStickDrewBy,NumStickPenaltyOn,NumOtherDrewBy,S%,Thru%,CorsiOn,CF%,CF%Rel,FenwickOn,FF%,FF%Rel,xGOn,xG%,xG%Rel,Goals_xg,xG,EV_Goals,EV_xG,PP_Goals,PP_xG,SH_Goals,SH_xG,EN_Goals,EN_xG
8477476.0,19.0,19.0,38.0,269.0,213.0,16.0,18.0,8.0,0.27586206896551724,82.0,-34.0,11.0,0.0,44.0,0.5262096774193549,0.4737903225806452,0.0,-62.0,-9.0,-36.5,27.5,42.0,-60.0,70.0,24.0,3.0,-1.0,1.5,14.0,12.5,-4.0,-0.0,-0.5,16.0,6.0,17.0,27.0,28.0,5.0,170.0,39.0,1.0,0.20023858966995095,0.37176965036215687,0.24104661107547573,0.12536348949919224,0.2452874494672769,15.597935365998026,67349.0,53273.0,71.0,179.0,0.0,2.0,2.0,8.0,7.0,1.0,2.0,0.0,0.12258064516129032,0.5762081784386617,75.0,0.52249550089982,0.04900080196003204,32.0,0.5127388535031847,0.04692009356677773,7.246781384500004,0.5477643614809703,0.10696220904713877,19,19.644365310668945,14.0,15.94996,2.0,2.2120414,2.0,0.93082434,1.0,0.5515403
8478366.0,18.0,14.0,32.0,266.0,209.0,27.0,22.0,12.0,0.48,68.0,-19.0,11.0,2.0,49.0,0.4861878453038674,0.5138121546961326,0.0,-68.0,19.0,30.0,63.0,33.0,46.0,65.0,34.0,3.0,-7.0,-13.0,4.0,12.5,-0.0,1.5,-6.5,15.0,3.0,67.0,51.0,13.0,0.0,117.0,26.0,4.0,0.17114514109602236,0.006349059226990453,0.24212370886157886,0.0991407799074686,0.24686755030037189,13.733931977894827,56358.0,51778.0,71.0,197.0,1.0,0.0,1.0,5.0,4.0,3.0,5.0,1.0,0.11180124223602485,0.6052631578947368,136.0,0.5421836228287841,-0.006885751113686278,107.0,0.544251447477254,0.0005894756462679895,5.118298864100005,0.5349069560573637,-0.012802974705235615,18,15.48492431640625,16.0,13.116509,1.0,1.4243476,0.0,0.0,1.0,0.94406736
8478975.0,18.0,29.0,47.0,207.0,164.0,17.0,25.0,11.0,0.275,114.0,-14.0,21.0,-4.0,120.0,0.5170842824601367,0.48291571753986334,1.0,-64.0,65.0,34.0,55.5,38.5,80.0,71.0,29.0,7.0,-1.0,27.0,22.5,4.0,-2.0,1.0,6.0,21.0,6.0,12.0,45.0,15.0,3.0,105.0,9.0,29.0,0.17096004405555895,0.005071112147353695,0.26257818290972135,0.016253207869974338,0.270514599210648,17.610530806594884,45782.0,42701.0,76.0,209.0,2.0,9.0,4.0,10.0,10.0,6.0,5.0,0.0,0.1487603305785124,0.5845410628019324,266.0,0.6057233704292527,0.054455156721751385,214.0,0.6150537634408603,0.06795102614971205,18.7306569054,0.6474820960624056,0.10605562937182245,18,17.363534927368164,15.0,13.406865,1.0,1.5666198,0.0,0.0,2.0,2.39005
8479346.0,18.0,14.0,32.0,228.0,188.0,23.0,24.0,92.0,0.4742268041237113,87.0,-47.0,10.0,-5.0,50.0,0.5208333333333334,0.4791666666666667,0.0,-54.0,20.0,45.0,53.0,59.0,36.0,67.5,30.0,8.0,1.0,-8.0,-11.0,7.0,-15.0,-1.5,1.0,19.0,4.0,11.0,31.0,20.0,2.0,141.0,15.0,1.0,0.17884546752319772,0.1574642126789366,0.22060072259869132,0.07601476014760147,0.2241055337757621,13.707686044647723,61063.0,52477.0,71.0,187.0,0.0,3.0,3.0,9.0,5.0,2.0,2.0,1.0,0.1258741258741259,0.6271929824561403,166.0,0.5501207729468599,-0.00795288144407491,113.0,0.5434949961508853,-0.013375941639272582,4.996894551900006,0.533089788781892,-0.022596296731008825,18,15.649908065795898,14.0,11.860146,3.0,2.1048176,1.0,0.9405796,0.0,0.7443649
8482113.0,18.0,26.0,44.0,223.0,171.0,35.0,59.0,334.0,0.446524064171123,26.0,-54.0,9.0,-4.0,46.0,0.5135135135135135,0.4864864864864865,0.0,-67.5,73.0,24.0,61.5,33.5,-1.0,70.0,-18.0,-1.0,1.0,6.0,8.5,-1.0,-12.0,2.0,4.0,9.0,4.0,17.0,38.0,13.0,2.0,140.0,56.0,33.0,0.1291977390395668,0.4454974000097196,0.2533543885194547,0.19079685746352412,0.25517558900107956,16.64432317195475,61812.0,48219.0,73.0,185.0,0.0,0.0,1.0,8.0,7.0,5.0,1.0,0.0,0.144,0.5605381165919282,171.0,0.5557729941291585,-0.007160160353291811,117.0,0.5528455284552846,-0.008349367136362806,8.943009392699999,0.5613496256022065,-0.007118065972662957,18,14.993215560913086,13.0,10.283589,1.0,1.2942078,1.0,1.3867141,3.0,2.028704
8475287.0,18.0,26.0,44.0,217.0,184.0,21.0,25.0,434.0,0.5384615384615384,129.0,59.0,21.0,5.0,82.0,0.5032051282051282,0.4967948717948718,1.0,-64.5,38.0,15.0,58.0,66.0,-28.0,70.0,-0.0,2.0,-1.5,6.0,-18.5,-1.0,-2.0,-1.0,-5.0,28.0,5.0,18.0,25.0,24.0,2.0,115.0,36.0,19.0,0.19912589751594345,0.14543409431761373,0.2647222808870116,0.2456878418174169,0.26494993723016624,16.939056852758227,71213.0,60571.0,71.0,191.0,1.0,3.0,3.0,5.0,12.0,5.0,5.0,3.0,0.1276595744680851,0.6497695852534562,72.0,0.5204778156996587,-0.03569971328874599,89.0,0.5323636363636364,-0.03653551683112888,6.535306243500003,0.5435162455450454,-0.038313907983747675,17,14.489971160888672,15.0,11.941121,2.0,1.8660903,0.0,0.68276,0.0,0.0
8476419.0,18.0,21.0,39.0,199.0,169.0,42.0,30.0,748.0,0.5532544378698225,171.0,72.0,12.0,-4.0,68.0,0.48118279569892475,0.5188172043010753,2.0,-69.0,70.0,37.5,45.0,62.0,-50.5,70.0,-25.5,-2.0,-9.0,9.0,-4.0,-16.0,-4.5,0.0,-1.0,17.0,4.0,17.0,18.0,18.0,1.0,124.0,53.0,-1.0,0.4950007770812827,0.4455558873295511,0.2627468249780854,0.5099862258953168,0.2607952647313283,15.398130420603161,83234.0,60891.0,71.0,180.0,2.0,5.0,3.0,7.0,4.0,4.0,3.0,0.0,0.14285714285714285,0.6331658291457286,-190.0,0.4454649827784156,-0.017721094865493336,-101.0,0.4610639938319198,0.0007914301908810151,-3.5273759017999993,0.4778954236524325,0.004599792938836111,18,15.484384536743164,13.0,10.11067,4.0,4.079055,1.0,1.2946599,0.0,0.0
8473994.0,18.0,28.0,46.0,317.0,250.0,47.0,37.0,492.0,0.5521885521885522,143.0,80.0,33.0,12.0,152.0,0.5046403712296984,0.4953596287703016,4.0,-65.0,37.0,22.0,32.0,50.0,-7.0,68.0,18.0,4.0,0.0,2.0,-17.0,11.0,0.0,-0.0,2.0,25.0,14.0,18.0,36.0,25.0,2.0,197.0,60.0,-13.0,0.42665705440821,0.17176024638711207,0.26970587888946024,0.536866902237927,0.2668870068167734,17.58507041932806,84675.0,65892.0,74.0,210.0,2.0,9.0,10.0,9.0,11.0,1.0,10.0,2.0,0.0989010989010989,0.5741324921135647,-157.0,0.46281383230696355,-0.03813313739000618,-135.0,0.4565357372826787,-0.049543290072944335,-3.3201662655000064,0.48205034037517724,-0.04530827892968747,18,24.84638977050781,11.0,16.588293,3.0,5.7542076,1.0,0.13925338,3.0,2.3646355
8478046.0,18.0,15.0,33.0,217.0,183.0,24.0,36.0,0.0,0.0,66.0,-21.0,8.0,0.0,44.0,0.501123595505618,0.49887640449438203,0.0,-66.0,67.5,33.0,43.0,77.0,-53.5,66.0,7.0,4.0,-9.5,2.5,20.0,-2.5,3.5,3.0,-4.0,9.0,1.0,11.0,32.0,17.0,3.0,144.0,33.0,6.0,0.23774498811499306,0.002264588160943754,0.22263822082333878,0.01033464566929134,0.22947138993198707,13.568749849334045,58013.0,52431.0,73.0,188.0,0.0,0.0,0.0,7.0,4.0,1.0,4.0,0.0,0.13043478260869565,0.6359447004608295,131.0,0.5414294750158127,0.026696166548822786,130.0,0.5536303630363036,0.02867928671536435,12.764264874800002,0.5857572561105466,0.060042669160283,18,16.476520538330078,15.0,15.235997,3.0,1.2405236,0.0,0.0,0.0,0.0
8480029.0,18.0,14.0,32.0,256.0,209.0,25.0,44.0,8.0,0.4,101.0,32.0,21.0,1.0,106.0,0.4808743169398907,0.5191256830601093,3.0,-52.0,71.5,-16.0,65.0,62.0,35.0,72.0,18.5,2.5,-9.5,10.0,-3.0,29.0,0.0,1.0,-3.0,24.0,10.0,13.0,31.0,24.0,0.0,154.0,24.0,-13.0,0.17535145682735376,0.3766228362183755,0.2503147842636957,0.33061658398299076,0.2515512656357727,13.937478230581679,74174.0,58742.0,75.0,195.0,1.0,6.0,7.0,11.0,7.0,2.0,6.0,1.0,0.1111111111111111,0.6328125,-109.0,0.4703320631464344,-0.011552674980090882,-72.0,0.4743223965763195,-0.008645052326027192,-4.3984423010999905,0.47594210780451035,0.01671830976585531,18,22.38157844543457,12.0,16.24046,0.0,1.0070413,4.0,2.784855,2.0,2.3492239
8476292.0,18.0,31.0,49.0,248.0,197.0,25.0,30.0,2.0,0.1111111111111111,124.0,-9.0,10.0,-1.0,46.0,0.5068912710566615,0.49310872894333846,0.0,-59.5,73.0,-30.0,55.0,83.5,74.5,71.0,28.0,7.0,0.5,21.0,22.0,15.0,-4.0,0.0,6.0,14.0,4.0,19.0,23.0,28.0,2.0,158.0,42.0,15.0,0.40953981928976674,0.061603124734652286,0.27792525338018353,0.34211822660098523,0.279136026556488,17.969235402278883,77602.0,62898.0,72.0,194.0,0.0,0.0,0.0,8.0,7.0,3.0,3.0,0.0,0.1258741258741259,0.5766129032258065,29.0,0.5076195480819758,-0.0042826607964285834,23.0,0.5079365079365079,-0.008929954288192432,4.870825674900004,0.5271753844601601,0.004280338630972547,18,18.35790634155273,16.0,14.562078,1.0,2.6050916,0.0,0.0,1.0,1.1907368
8477456.0,18.0,15.0,33.0,199.0,146.0,18.0,26.0,338.0,0.5144596651445966,31.0,-43.0,11.0,-3.0,54.0,0.5063291139240507,0.4936708860759494,1.0,-62.0,51.5,47.0,47.0,56.0,35.0,71.0,-10.5,-0.0,-0.5,-6.0,-21.0,-11.0,8.0,-0.0,-4.5,18.0,7.0,17.0,21.0,20.0,2.0,114.0,55.0,6.0,0.3353904897216179,0.35392456676860345,0.25389465962579294,0.22665716322166785,0.2571195501755306,13.72080410593131,69128.0,52953.0,72.0,190.0,1.0,3.0,4.0,7.0,6.0,3.0,0.0,1.0,0.17647058823529413,0.5125628140703518,-53.0,0.48346849656893326,-0.058890644087734756,-61.0,0.473998294970162,-0.058684102643073666,0.40723965189999944,0.5031460991901691,-0.042427812544687415,18,15.40358066558838,11.0,8.879948,6.0,4.420705,1.0,0.52161324,0.0,1.5813148
8474679.0,18.0,35.0,53.0,208.0,169.0,25.0,46.0,14.0,0.4666666666666667,41.0,-46.0,13.0,-4.0,60.0,0.4594594594594595,0.5405405405405406,0.0,-62.0,36.0,32.0,54.0,54.0,-24.0,71.0,6.0,1.0,3.0,2.0,-22.0,17.0,3.0,-0.0,-3.5,25.0,4.0,2.0,35.0,18.0,2.0,122.0,51.0,-12.0,0.3983750607144434,0.36790848005443566,0.27775486409099204,0.33354735152487963,0.2782726608097566,19.413947618240265,88749.0,68132.0,71.0,176.0,0.0,2.0,0.0,11.0,11.0,3.0,2.0,1.0,0.14754098360655737,0.5865384615384616,-158.0,0.4629803186504217,-0.020654715176603333,-158.0,0.45235223160434257,-0.02057541573633781,-16.432531483700004,0.42048763248317395,-0.035635658784021806,18,14.437494277954102,9.0,9.092278,4.0,2.907251,4.0,1.7585993,1.0,0.6793666
8478519.0,17.0,26.0,43.0,260.0,202.0,13.0,60.0,441.0,0.4651898734177215,75.0,-38.0,24.0,-17.0,156.0,0.520891364902507,0.479108635097493,2.0,-65.5,69.0,-31.0,70.0,20.0,-26.5,71.0,-31.0,1.0,-4.0,-1.0,0.0,7.0,-3.5,1.0,-1.0,21.0,4.0,14.0,25.0,32.0,1.0,163.0,67.0,15.0,0.2856024358416703,0.417644748898294,0.29117140005444153,0.6823308270676691,0.2889251559158346,16.17120617849518,86068.0,64441.0,72.0,191.0,2.0,12.0,13.0,22.0,7.0,6.0,2.0,1.0,0.11643835616438356,0.5615384615384615,131.0,0.5353862776877364,0.035171038772540575,114.0,0.5410071942446043,0.03933681562545066,6.389290927099999,0.5382379731880845,0.01303602176513352,17,19.0513973236084,11.0,13.208787,4.0,3.8318367,1.0,1.0541679,1.0,0.9566062
8482110.0,17.0,25.0,42.0,247.0,193.0,53.0,56.0,209.0,0.35423728813559324,26.0,-103.0,13.0,-4.0,66.0,0.4826989619377163,0.5173010380622838,0.0,-66.0,38.0,-20.0,48.0,78.0,46.0,73.0,23.0,5.0,-7.0,3.0,-6.0,-15.0,10.0,-1.0,-3.5,29.0,5.0,21.0,64.0,25.0,3.0,100.0,35.0,-26.0,0.40984838438757015,0.07162574458811564,0.2765111180707798,0.2821753986332574,0.2782534246575342,15.975794060314184,82374.0,68900.0,72.0,180.0,0.0,3.0,2.0,7.0,7.0,7.0,4.0,0.0,0.11038961038961038,0.6234817813765182,-12.0,0.4972093023255814,-0.011249857215986758,-35.0,0.48947684906794947,-0.01734296428452725,0.4209143910000037,0.5020527353595784,-0.011881189420673621,17,18.170713424682617,14.0,14.585947,2.0,3.5420935,1.0,0.042673577,0.0,0.0
8478508.0,17.0,7.0,24.0,243.0,191.0,24.0,37.0,12.0,0.34285714285714286,191.0,106.0,17.0,-1.0,94.0,0.4829443447037702,0.5170556552962298,4.0,-58.0,71.5,37.0,63.0,73.0,78.0,70.5,0.0,6.0,20.0,-0.5,0.5,11.0,23.0,0.0,7.0,26.0,11.0,10.0,19.0,16.0,2.0,159.0,33.0,7.0,0.03610944334848615,0.2997592899052204,0.2550030246028655,0.0,0.2633982071293882,11.089282990083905,70358.0,61322.0,74.0,201.0,0.0,8.0,9.0,7.0,7.0,1.0,1.0,2.0,0.125,0.5596707818930041,-4.0,0.49884125144843566,0.0036124296373353793,1.0,0.5003819709702063,0.0026849392404212358,-0.9080955370000012,0.49399634029784983,-0.012276789884987871,17,16.21363067626953,14.0,12.663034,0.0,0.0,0.0,1.1873767,3.0,2.3632195
8474590.0,17.0,54.0,71.0,388.0,278.0,55.0,42.0,0.0,0.0,73.0,-24.0,9.0,-1.0,40.0,0.5117581187010078,0.48824188129899215,0.0,-70.5,-17.0,-65.0,-84.0,-60.0,-75.0,50.0,-37.0,-2.0,-7.5,-12.0,-21.0,-31.0,-1.0,-8.0,-10.0,6.0,2.0,124.0,23.0,2.0,2.0,229.0,112.0,13.0,0.7602479911897867,0.3857244825124911,0.3538377380708795,0.7816583511522927,0.3503503243904442,24.18564611278846,114771.0,81056.0,75.0,215.0,1.0,2.0,1.0,3.0,4.0,5.0,3.0,0.0,0.08717948717948718,0.5025773195876289,35.0,0.5072583990045624,0.002453929730819371,56.0,0.5150862068965517,0.0005347517510371214,-1.300669622299992,0.4942224669316452,-0.019400703922321738,17,12.52362823486328,7.0,6.8682747,7.0,3.7787704,0.0,0.10764647,3.0,1.7689362
8479675.0,17.0,31.0,48.0,341.0,285.0,17.0,30.0,28.0,0.417910447761194,69.0,-63.0,10.0,-9.0,58.0,0.4728171334431631,0.5271828665568369,0.0,-66.5,76.0,-49.0,59.5,39.0,17.5,75.0,14.5,4.0,-3.0,4.0,-21.0,-4.0,-3.0,-0.0,-1.5,37.0,7.0,18.0,50.0,35.0,1.0,193.0,32.0,20.0,0.2019726071157609,0.2652616602196434,0.26290357032027695,0.30396258921978836,0.2640712984604124,18.37662463693558,77493.0,63497.0,70.0,195.0,1.0,0.0,2.0,14.0,4.0,4.0,3.0,1.0,0.08415841584158416,0.592375366568915,212.0,0.5527888446215139,0.013589747046781842,193.0,0.5634451019066403,0.01823894194638198,12.026266677100004,0.5628155991282823,0.04330534216602755,17,26.005014419555664,8.0,16.858284,2.0,3.4095426,5.0,2.2578497,2.0,3.4793396
8480113.0,17.0,20.0,37.0,345.0,293.0,14.0,46.0,15.0,0.46875,48.0,-22.0,4.0,-7.0,30.0,0.48813056379821956,0.5118694362017804,0.0,-64.0,38.0,-27.0,38.5,25.0,-19.0,70.0,3.5,2.0,5.0,-1.5,21.0,28.5,-0.5,4.0,-1.5,32.0,9.0,42.0,59.0,42.0,1.0,160.0,53.0,4.0,0.5303048755734178,0.35657912955185306,0.275882408747984,0.4509577659819986,0.2760098597796049,14.649772569304135,89626.0,64721.0,72.0,200.0,0.0,2.0,2.0,6.0,1.0,3.0,1.0,0.0,0.07906976744186046,0.6231884057971014,254.0,0.5644016227180527,0.031533676237540775,225.0,0.5757575757575758,0.037394404402077086,5.786669371100004,0.5332780377606916,0.004555649380067028,17,22.71008682250977,13.0,13.424566,2.0,7.180589,1.0,0.67104435,1.0,1.4338874
8476329.0,17.0,18.0,35.0,155.0,131.0,28.0,20.0,420.0,0.45307443365695793,71.0,-55.0,17.0,6.0,58.0,0.5,0.5,0.0,-66.0,17.0,19.5,53.0,11.0,-13.0,73.0,-10.0,4.0,-2.0,7.0,1.5,-12.0,22.0,-2.0,-3.0,9.0,12.0,3.0,12.0,25.0,0.0,94.0,55.0,-10.0,0.38751646036344484,0.12684139177586987,0.2770727042215213,0.4129782445611403,0.27722852658355734,13.823544904751998,74424.0,61466.0,72.0,190.0,1.0,0.0,0.0,8.0,13.0,3.0,3.0,0.0,0.19318181818181818,0.567741935483871,-272.0,0.42452830188679247,-0.016429934280262848,-181.0,0.43311160384331115,0.0031999040640617316,-12.335013121100005,0.42509649707096814,0.020734792841161642,17,13.711785316467283,15.0,11.0065565,2.0,2.5599773,0.0,0.14525117,0.0,0.0
8473533.0,17.0,19.0,36.0,234.0,207.0,51.0,34.0,736.0,0.5727626459143969,212.0,113.0,9.0,-5.0,48.0,0.48005502063273725,0.5199449793672627,0.0,-63.0,73.5,24.0,66.0,56.0,70.0,74.0,-19.0,6.0,0.0,-3.0,22.0,18.5,-18.0,1.0,2.0,19.0,20.0,3.0,40.0,22.0,11.0,119.0,29.0,11.0,0.1580975029726516,0.37565421073820593,0.2725144956778455,0.45454545454545453,0.27313907610653687,14.347576451008944,79077.0,62167.0,76.0,220.0,0.0,1.0,2.0,10.0,6.0,3.0,1.0,0.0,0.11643835616438356,0.6239316239316239,293.0,0.5835710211066742,0.02751895194016951,235.0,0.5859546452084857,0.03784381397422876,13.554750484899998,0.577234514232016,0.02990435465007113,17,20.633543014526367,13.0,15.684518,1.0,1.4668103,0.0,1.2354109,3.0,2.2468033
8480208.0,17.0,27.0,44.0,189.0,149.0,30.0,21.0,18.0,0.4186046511627907,89.0,37.0,12.0,5.0,46.0,0.48917748917748916,0.5108225108225108,0.0,-57.0,55.0,17.5,64.0,66.0,37.0,71.0,18.0,-4.0,10.0,2.0,-6.0,-19.0,4.0,0.0,4.0,14.0,5.0,8.0,29.0,11.0,0.0,122.0,15.0,4.0,0.6471811791708507,0.0079247152055473,0.3090866070596333,0.5833333333333334,0.30925681781148623,16.76903214263762,53377.0,41754.0,75.0,204.0,1.0,0.0,0.0,5.0,7.0,2.0,4.0,0.0,0.15315315315315314,0.5873015873015873,-28.0,0.48909657320872274,0.03407746935321737,-20.0,0.4897119341563786,0.028173472617917028,-0.6427321158000012,0.4948183055837483,0.039809422995717714,17,13.050454139709473,13.0,8.688807,3.0,3.9635317,0.0,0.0,1.0,0.39811546
8471218.0,17.0,43.0,60.0,263.0,210.0,36.0,32.0,4.0,0.19047619047619047,62.0,6.0,18.0,7.0,60.0,0.48,0.52,0.0,-61.0,57.0,-36.0,77.0,56.5,-4.0,72.0,2.5,-7.0,-7.0,-12.0,-28.0,-23.5,-3.0,-2.0,-14.0,24.0,9.0,22.0,24.0,11.0,3.0,170.0,37.0,-15.0,0.655013750793315,0.06348033644010002,0.3127093055174307,0.5137678633670268,0.3119514155025343,20.755502793860103,77632.0,60561.0,77.0,225.0,0.0,0.0,0.0,7.0,14.0,4.0,4.0,0.0,0.10179640718562874,0.6349809885931559,5.0,0.5013150973172015,0.014243988416157205,4.0,0.5013698630136987,0.009833404680365365,-3.2074452745999977,0.48294859153802905,-0.008552498827836985,17,20.656051635742188,12.0,14.581104,3.0,4.2500224,0.0,0.19510153,2.0,1.6298231
8480797.0,17.0,17.0,34.0,208.0,154.0,22.0,25.0,41.0,0.2867132867132867,73.0,-4.0,18.0,-9.0,112.0,0.5126050420168067,0.48739495798319327,2.0,-61.5,22.0,-19.5,45.0,80.0,4.5,68.0,-3.0,4.5,-2.0,18.5,23.0,6.0,-1.0,1.0,12.0,13.0,6.0,23.0,29.0,16.0,1.0,120.0,38.0,-11.0,0.46398494005746554,0.28851727982162767,0.27208086185575653,0.47972350230414745,0.27154910163842627,13.829050687874219,67508.0,50434.0,72.0,183.0,2.0,4.0,2.0,18.0,8.0,4.0,6.0,1.0,0.14285714285714285,0.5721153846153846,-127.0,0.45797485109199204,-0.009360659873943578,-105.0,0.45414847161572053,-0.013123686229566056,-5.196546599400001,0.46192870968516786,0.014734456027881038,17,13.753350257873535,14.0,9.067503,1.0,3.4802306,1.0,0.6507134,1.0,0.5549033
8482093.0,17.0,23.0,40.0,203.0,167.0,33.0,15.0,11.0,0.44,69.0,-93.0,9.0,-3.0,44.0,0.5243664717348928,0.4756335282651072,0.0,-68.0,64.0,10.0,51.0,60.0,32.0,73.0,34.0,1.0,-17.0,-26.0,12.5,8.0,-1.0,-1.0,2.0,17.0,8.0,9.0,42.0,25.0,0.0,102.0,21.0,11.0,0.30929272646140116,0.001721985449222954,0.24730520928248773,0.1310734463276836,0.25033718230908464,15.725108552351116,56958.0,49929.0,70.0,175.0,0.0,3.0,2.0,8.0,7.0,0.0,0.0,1.0,0.15454545454545454,0.541871921182266,156.0,0.5503225806451613,-0.020694481176243618,112.0,0.5464344941956882,-0.01927979151859749,14.466347374400002,0.5910921275370312,0.03860338614686787,17,16.428022384643555,15.0,13.862879,2.0,2.5651445,0.0,0.0,0.0,0.0
8477952.0,17.0,13.0,30.0,211.0,170.0,21.0,13.0,54.0,0.4954128440366973,86.0,22.0,16.0,-1.0,72.0,0.5182648401826484,0.4817351598173516,1.0,-64.0,74.0,41.0,62.5,86.0,28.0,74.0,39.0,-3.0,-7.0,-7.0,-4.0,-2.5,-10.0,-1.0,-19.0,7.0,2.0,18.0,34.0,16.0,0.0,134.0,19.0,-23.0,0.5741281780319513,0.008501238369368766,0.28106342103144016,0.41067073170731705,0.28308770840300007,12.573317986361463,59574.0,47407.0,71.0,183.0,0.0,3.0,1.0,10.0,11.0,4.0,4.0,0.0,0.13821138211382114,0.5829383886255924,-76.0,0.4727403156384505,0.01339901572588853,-77.0,0.46438482886216464,0.0016867229479783363,-5.7826863977000045,0.45701516971876854,-0.005773361039607072,17,14.227116584777832,10.0,9.305382,6.0,4.447485,0.0,0.0,1.0,0.47424972
8475225.0,16.0,20.0,36.0,318.0,248.0,30.0,21.0,4.0,0.3333333333333333,95.0,-2.0,14.0,0.0,72.0,0.4606741573033708,0.5393258426966292,0.0,-64.0,66.0,39.5,55.0,72.0,45.5,68.0,8.0,-6.5,-2.5,0.0,-26.0,-11.0,3.0,-3.5,-5.5,17.0,9.0,24.0,40.0,16.0,5.0,207.0,28.0,2.0,0.32803454493688905,0.004497877170120644,0.25464240735282295,0.0715187210769878,0.2613035357644796,13.797072276820561,64208.0,56521.0,72.0,203.0,2.0,2.0,1.0,6.0,8.0,5.0,3.0,1.0,0.0855614973262032,0.5880503144654088,177.0,0.5509499136442142,0.00580803918161743,161.0,0.5596738324684952,0.0011251793623929807,10.243103116699999,0.5720495720990656,0.00630221096663941,16,15.347628593444824,16.0,12.309749,0.0,3.0378795,0.0,0.0,0.0,0.0
8476480.0,16.0,14.0,30.0,153.0,123.0,22.0,21.0,26.0,0.45614035087719296,62.0,-27.0,18.0,0.0,90.0,0.4738675958188153,0.5261324041811847,3.0,-56.0,24.0,15.0,55.0,54.0,-13.0,74.0,5.0,4.0,7.5,-5.0,18.0,13.5,0.5,1.0,-2.0,9.0,2.0,10.0,26.0,16.0,2.0,88.0,39.0,2.0,0.09611875523992701,0.332576317735291,0.24579915194647461,0.128039317123642,0.2508921206667637,12.245068260137582,66419.0,56879.0,72.0,180.0,3.0,5.0,7.0,6.0,6.0,6.0,2.0,1.0,0.17582417582417584,0.5947712418300654,-110.0,0.4651015228426396,-0.009849553478299744,-64.0,0.47324414715719065,0.004866749541845905,-2.809284935699999,0.4812767489125522,0.0043971710125045305,16,14.078142166137695,12.0,10.947316,0.0,0.61568934,1.0,0.2576726,3.0,2.2574635
8478439.0,16.0,36.0,52.0,382.0,297.0,28.0,22.0,13.0,0.41935483870967744,80.0,-40.0,24.0,-7.0,152.0,0.5021834061135371,0.4978165938864629,1.0,-54.5,41.0,16.0,63.0,10.0,-3.5,68.5,13.5,-1.5,-2.0,-23.0,-12.0,-26.0,-1.0,-1.0,1.0,16.0,10.0,23.0,80.0,21.0,7.0,225.0,34.0,-23.0,0.5291811313048805,0.03567447045707915,0.29007741554384314,0.4884522578421234,0.289392819136433,18.839982162660185,84906.0,67713.0,70.0,175.0,7.0,9.0,5.0,11.0,6.0,10.0,6.0,1.0,0.07272727272727272,0.5759162303664922,-11.0,0.49747358750574183,0.042276454889254356,-25.0,0.4922887106724244,0.03197125035496412,-2.6855112923000064,0.486282033487022,0.04597113414072157,16,22.90310859680176,12.0,13.980364,3.0,7.894661,0.0,0.040509857,1.0,0.98757356
8475745.0,16.0,28.0,44.0,214.0,185.0,42.0,39.0,540.0,0.4909090909090909,84.0,14.0,12.0,-2.0,68.0,0.5052631578947369,0.49473684210526314,0.0,-68.0,61.0,25.0,30.5,45.0,22.0,72.0,-10.0,3.0,-7.0,-1.5,1.5,-14.5,18.0,-2.0,1.0,20.0,10.0,8.0,26.0,13.0,5.0,132.0,39.0,-6.0,0.401962486974644,0.3080308459261567,0.2747630279383933,0.6142196045435423,0.26997406613136504,16.159058201486523,87007.0,64959.0,75.0,219.0,2.0,0.0,1.0,10.0,7.0,3.0,2.0,1.0,0.12213740458015267,0.6121495327102804,25.0,0.5064800414722654,-0.05331836907241372,74.0,0.5244708994708994,-0.045783211141955604,4.425052592699991,0.5270597455674143,-0.0554611165978639,16,18.57536506652832,12.0,11.0127735,3.0,5.2959743,0.0,0.37677094,1.0,1.8898463
