PlayerId,CFOnIce,CAOnIce,CorsiOn,CFOffIce,CAOffIce,CorsiOff,CFOn%,CFOff%,CF%,FFOnIce,FAOnIce,FenwickOn,FFOffIce,FAOffIce,FenwickOff,FFOn%,FFOff%,FF%,xGFOnIce,xGAOnIce,xGOn,xGFOffIce,xGAOffIce,xGOff,xGOn%,xGOff%,xG%
8478173,47.0,81.0,-34.0,168.0,257.0,-89.0,0.3671875,0.3952941176470588,-0.028106617647058796,39.0,68.0,-29.0,134.0,199.0,-65.0,0.3644859813084112,0.4024024024024024,-0.03791642109399118,2.3634901783999998,3.7035040291000003,-1.3400138507000006,8.2012715272,11.8335114454,-3.6322399182,0.389565260418126,0.4093516529935081,-0.019786392575382117
8478178,42.0,37.0,5.0,133.0,133.0,0.0,0.5316455696202531,0.5,0.03164556962025311,31.0,24.0,7.0,101.0,94.0,7.0,0.5636363636363636,0.517948717948718,0.045687645687645606,1.5618171292,1.051310243,0.5105068862,6.6313945704,5.974506395299999,0.6568881751000015,0.5976812098084225,0.5260547888202264,0.07162642098819616
8478211,755.0,811.0,-56.0,2316.0,2671.0,-355.0,0.4821200510855683,0.4644074593944255,0.01771259169114281,566.0,610.0,-44.0,1756.0,1989.0,-233.0,0.4812925170068027,0.4688918558077437,0.012400661199059027,31.3419723208,35.186457285100005,-3.8444849643000047,108.76541340210001,120.8420034486,-12.076590046499987,0.4711064503771253,0.47370165517267965,-0.0025952047955543622
8478233,1145.0,791.0,354.0,3051.0,2565.0,486.0,0.5914256198347108,0.5432692307692307,0.04815638906548003,862.0,603.0,259.0,2345.0,1997.0,348.0,0.5883959044368601,0.5400736987563335,0.048322205680526586,50.9182090311,36.2938976623,14.6243113688,134.93746935029998,115.26781698500001,19.669652365299967,0.583843355717875,0.5393070279477242,0.04453632777015082
8478250,19.0,49.0,-30.0,174.0,127.0,47.0,0.27941176470588236,0.5780730897009967,-0.29866132499511433,15.0,29.0,-14.0,136.0,105.0,31.0,0.3409090909090909,0.5643153526970954,-0.22340626178800455,0.6815564110000001,1.5717611025,-0.8902046914999999,7.5465695716,5.6218473354,1.9247222362,0.30246798638748523,0.5730810031985266,-0.2706130168110414
8478366,874.0,738.0,136.0,2596.0,2132.0,464.0,0.5421836228287841,0.5490693739424704,-0.006885751113686278,658.0,551.0,107.0,1930.0,1620.0,310.0,0.544251447477254,0.543661971830986,0.0005894756462679895,39.2158752125,34.0975763484,5.118298864100005,123.72441854699998,102.169638869,21.55477967799999,0.5349069560573637,0.5477099307625993,-0.012802974705235615
8478396,1448.0,1165.0,283.0,2699.0,2131.0,568.0,0.5541523153463452,0.5587991718426502,-0.004646856496304919,1128.0,906.0,222.0,2039.0,1644.0,395.0,0.5545722713864307,0.5536247624219386,0.0009475089644921386,68.0743735183,51.7202257553,16.354147763000007,115.6450328871,96.68064447039998,18.964388416700018,0.5682591196187761,0.5446587258138568,0.023600393804919295
8478397,1467.0,1204.0,263.0,2729.0,2152.0,577.0,0.5492324971920629,0.5591067404220447,-0.00987424322998176,1156.0,937.0,219.0,2051.0,1663.0,388.0,0.5523172479694218,0.5522347872913301,8.246067809170032e-05,70.99123688019999,54.0804719076,16.910764972599992,114.8644415012,97.48124273970001,17.383198761499997,0.5676042773241838,0.540931368168941,0.026672909155242785
8478398,1212.0,1242.0,-30.0,2384.0,2415.0,-31.0,0.4938875305623472,0.49677016045009376,-0.0028826298877465684,939.0,977.0,-38.0,1809.0,1810.0,-1.0,0.4900835073068894,0.4998618402873722,-0.009778332980482807,59.215125274399995,62.6743371897,-3.4592119153000027,110.51652261569998,110.7937402606,-0.2772176449000199,0.48581004524357946,0.49937369003746795,-0.013563644793888496
8478399,1127.0,1060.0,67.0,2208.0,2158.0,50.0,0.5153177869227252,0.5057260650480989,0.009591721874626313,851.0,807.0,44.0,1683.0,1667.0,16.0,0.5132689987937273,0.5023880597014926,0.010880939092234754,52.0169374734,45.8666457621,6.1502917112999995,101.32861590690001,99.8275498596,1.5010660473000144,0.5314163596591213,0.5037310962892443,0.027685263369876978
